id_nasabah,nama_nasabah,income,dsr,ltv,dpd,durasi_pinjaman,status_pekerjaan,usia,kode_pos,default
CIF-015902,"Mega Nugroho",5258476,0.39,0.54,8,22,Buruh,62,Jakarta,0
CIF-015903,"Bayu Permana",4008547,0.54,0.13,4,23,Wiraswasta,53,Jakarta,0
CIF-015904,"Dian Hidayat",15643967,0.31,0.03,13,50,Buruh,46,Jakarta,1
CIF-015905,"Fajar Purnomo",6264785,0.22,0.03,3,36,Wiraswasta,45,Bandung,0
CIF-015906,"Maya Susanto",6802428,0.52,0.22,9,37,Wiraswasta,30,Medan,0
CIF-015907,"Reza Saputra",11667848,0.03,0.34,8,40,Buruh,54,Jakarta,0
CIF-015908,"Fitri Suryono",12246567,0.31,0.49,7,18,PNS,55,Bandung,0
CIF-015909,"Aris Nasution",3489509,0.55,0.53,6,30,Buruh,48,Bandung,0
CIF-015910,"Wulan Setiawan",10945963,0.47,0.48,9,30,Wiraswasta,58,Jakarta,0
CIF-015911,"Budi Utami",500000,0.43,0.17,9,45,Wiraswasta,22,Surabaya,0
CIF-015912,"Siti Santoso",3448830,0.39,0.09,7,39,Lainnya,22,Surabaya,0
CIF-015913,"Agus Lestari",6517215,0.12,0.39,9,24,Buruh,54,Lainnya,0
CIF-015914,"Dewi Firmansyah",6987341,0.56,0.42,10,53,PNS,26,Jakarta,0
CIF-015915,"Eko Wijaya",6111971,0.44,0.25,13,40,PNS,53,Surabaya,0
CIF-015916,"Rini Siregar",6239369,0.51,0.46,4,53,PNS,63,Surabaya,0
CIF-015917,"Bambang Gunawan",7666095,0.15,0.38,7,52,Wiraswasta,59,Jakarta,0
CIF-015918,"Sri Kusuma",10668128,0.03,0.11,8,26,PNS,37,Jakarta,0
CIF-015919,"Joko Wibowo",12594118,0.02,0.2,8,48,PNS,23,Surabaya,0
CIF-015920,"Nur Hartono",7753387,0.19,0.53,9,52,Buruh,43,Surabaya,0
CIF-015921,"Hendra Pratama",6901336,0.08,0.03,7,22,Wiraswasta,53,Jakarta,0
CIF-015922,"Tri Nugroho",9712908,0.13,0.23,7,23,PNS,61,Jakarta,0
CIF-015923,"Ahmad Permana",500000,0.43,0.46,6,47,Wiraswasta,51,Bandung,0
CIF-015924,"Ratna Hidayat",10058585,0.47,0.5,5,38,PNS,45,Lainnya,0
CIF-015925,"Wawan Purnomo",12606466,0.14,0.11,9,54,PNS,30,Lainnya,0
CIF-015926,"Yuni Susanto",14473732,0.55,0.5,6,28,PNS,59,Jakarta,0
CIF-015927,"Rudi Saputra",4081829,0.27,0.54,3,41,Buruh,53,Jakarta,0
CIF-015928,"Endang Suryono",4127698,0.51,0.45,12,38,Buruh,56,Lainnya,1
CIF-015929,"Dedi Nasution",3549254,0.02,0.23,7,39,Wiraswasta,50,Surabaya,0
CIF-015930,"Lestari Setiawan",7829297,0.25,0.3,8,48,Wiraswasta,58,Medan,0
CIF-015931,"Surya Utami",6750520,0.42,0.57,6,31,Wiraswasta,26,Jakarta,1
CIF-015932,"Mega Santoso",9014430,0.01,0.33,6,41,PNS,25,Jakarta,0
CIF-015933,"Bayu Lestari",5608422,0.25,0.44,12,14,Buruh,28,Jakarta,1
CIF-015934,"Dian Firmansyah",7459255,0.11,0.42,6,16,Wiraswasta,58,Jakarta,0
CIF-015935,"Fajar Wijaya",9810199,0.15,0.54,5,17,PNS,33,Jakarta,0
CIF-015936,"Maya Siregar",2494146,0.15,0.25,8,23,Buruh,64,Jakarta,0
CIF-015937,"Reza Gunawan",4270796,0.38,0.45,7,23,Buruh,57,Medan,1
CIF-015938,"Fitri Kusuma",4815774,0.05,0.37,8,29,Wiraswasta,61,Jakarta,0
CIF-015939,"Aris Wibowo",5187242,0.25,0.23,10,31,Buruh,51,Surabaya,0
CIF-015940,"Wulan Hartono",9970377,0.49,0.24,11,14,PNS,26,Jakarta,0
CIF-015941,"Budi Pratama",8946353,0.06,0.04,8,46,PNS,53,Jakarta,0
CIF-015942,"Siti Nugroho",6295382,0.43,0.23,7,16,Wiraswasta,64,Bandung,0
CIF-015943,"Agus Permana",7118455,0.04,0.45,7,35,PNS,56,Surabaya,0
CIF-015944,"Dewi Hidayat",4192399,0.51,0.1,12,31,Wiraswasta,63,Bandung,0
CIF-015945,"Eko Purnomo",10176623,0.37,0.49,15,45,PNS,32,Jakarta,0
CIF-015946,"Rini Susanto",22029691,0.16,0.27,6,39,Buruh,25,Medan,1
CIF-015947,"Bambang Saputra",500000,0.1,0.55,12,27,PNS,46,Jakarta,1
CIF-015948,"Sri Suryono",11955973,0.16,0.51,4,24,Wiraswasta,63,Jakarta,0
CIF-015949,"Joko Nasution",7724456,0.23,0.06,10,28,Lainnya,45,Jakarta,1
CIF-015950,"Nur Setiawan",4429246,0.11,0.1,6,41,Wiraswasta,35,Surabaya,0
CIF-015951,"Hendra Utami",500000,0.07,0.25,4,26,Buruh,43,Surabaya,0
CIF-015952,"Tri Santoso",4655575,0.26,0.54,4,34,PNS,49,Jakarta,0
CIF-015953,"Ahmad Lestari",11859236,0.5,0.41,7,40,PNS,22,Jakarta,1
CIF-015954,"Ratna Firmansyah",5641243,0.1,0.11,7,26,Buruh,49,Surabaya,0
CIF-015955,"Wawan Wijaya",16400903,0.15,0.36,5,33,Buruh,26,Jakarta,0
CIF-015956,"Yuni Siregar",4292650,0.04,0.37,6,31,PNS,36,Jakarta,0
CIF-015957,"Rudi Gunawan",7401305,0.52,0.29,7,50,Wiraswasta,36,Jakarta,0
CIF-015958,"Endang Kusuma",3219699,0.44,0.26,15,53,Wiraswasta,51,Surabaya,0
CIF-015959,"Dedi Wibowo",4511365,0.26,0.18,5,58,PNS,53,Surabaya,0
CIF-015960,"Lestari Hartono",500000,0.05,0.28,8,21,Buruh,49,Jakarta,0
CIF-015961,"Surya Pratama",12490322,0.59,0.28,7,39,Wiraswasta,48,Bandung,0
CIF-015962,"Mega Nugroho",5105633,0.22,0.1,7,23,Buruh,31,Medan,0
CIF-015963,"Bayu Permana",14542211,0.23,0.23,5,38,Wiraswasta,53,Jakarta,1
CIF-015964,"Dian Hidayat",500000,0.44,0.24,5,19,Buruh,35,Bandung,0
CIF-015965,"Fajar Purnomo",16046052,0.59,0.51,8,58,Lainnya,56,Surabaya,0
CIF-015966,"Maya Susanto",7669828,0.04,0.07,3,18,Lainnya,36,Jakarta,0
CIF-015967,"Reza Saputra",5297431,0.22,0.35,7,14,Lainnya,49,Medan,0
CIF-015968,"Fitri Suryono",15338183,0.06,0.47,7,37,Buruh,62,Jakarta,0
CIF-015969,"Aris Nasution",8029775,0.34,0.41,5,30,PNS,59,Lainnya,0
CIF-015970,"Wulan Setiawan",6587459,0.07,0.23,7,16,Wiraswasta,32,Jakarta,0
CIF-015971,"Budi Utami",2429442,0.16,0.03,8,47,PNS,26,Bandung,0
CIF-015972,"Siti Santoso",8737006,0.39,0.31,4,17,Lainnya,62,Medan,0
CIF-015973,"Agus Lestari",1014537,0.27,0.06,7,24,Lainnya,24,Surabaya,0
CIF-015974,"Dewi Firmansyah",4482454,0.36,0.41,13,35,Buruh,51,Surabaya,0
CIF-015975,"Eko Wijaya",822722,0.06,0.29,7,35,Wiraswasta,23,Surabaya,0
CIF-015976,"Rini Siregar",10147401,0.39,0.24,6,30,Wiraswasta,33,Jakarta,0
CIF-015977,"Bambang Gunawan",2242249,0.06,0.53,9,33,PNS,51,Jakarta,0
CIF-015978,"Sri Kusuma",12208456,0.57,0.03,7,21,Wiraswasta,25,Medan,0
CIF-015979,"Joko Wibowo",9065899,0.47,0.14,3,59,PNS,26,Medan,1
CIF-015980,"Nur Hartono",8294254,0.45,0.47,6,23,Wiraswasta,59,Bandung,0
CIF-015981,"Hendra Pratama",5943113,0.46,0.22,10,52,PNS,56,Medan,0
CIF-015982,"Tri Nugroho",7257544,0.48,0.08,5,26,Lainnya,29,Jakarta,0
CIF-015983,"Ahmad Permana",15634367,0.55,0.42,11,24,PNS,39,Surabaya,1
CIF-015984,"Ratna Hidayat",4322909,0.53,0.37,8,48,PNS,35,Lainnya,0
CIF-015985,"Wawan Purnomo",4558281,0.03,0.18,7,58,Wiraswasta,46,Bandung,0
CIF-015986,"Yuni Susanto",7091715,0.02,0.15,5,51,PNS,25,Jakarta,0
CIF-015987,"Rudi Saputra",4373416,0.35,0.59,6,45,PNS,42,Jakarta,0
CIF-015988,"Endang Suryono",6959800,0.17,0.49,8,33,PNS,53,Jakarta,0
CIF-015989,"Dedi Nasution",2358549,0.39,0.51,5,20,PNS,50,Surabaya,0
CIF-015990,"Lestari Setiawan",10496080,0.09,0.57,5,20,Wiraswasta,49,Jakarta,0
CIF-015991,"Surya Utami",600873,0.41,0.05,7,53,Buruh,25,Lainnya,1
CIF-015992,"Mega Santoso",3943337,0.16,0.32,7,42,Buruh,42,Lainnya,0
CIF-015993,"Bayu Lestari",6879792,0.16,0.31,6,34,Wiraswasta,44,Bandung,0
CIF-015994,"Dian Firmansyah",14953885,0.47,0.48,8,59,Wiraswasta,43,Bandung,1
CIF-015995,"Fajar Wijaya",2025292,0.3,0.42,9,18,Buruh,42,Surabaya,0
CIF-015996,"Maya Siregar",6150193,0.34,0.14,5,47,Lainnya,43,Bandung,0
CIF-015997,"Reza Gunawan",847010,0.22,0.04,7,15,Wiraswasta,24,Jakarta,0
CIF-015998,"Fitri Kusuma",4938784,0.46,0.34,10,43,Buruh,24,Medan,0
CIF-015999,"Aris Wibowo",3925275,0.32,0.22,8,46,Buruh,25,Jakarta,1
CIF-016000,"Wulan Hartono",9282558,0.07,0.32,3,34,Wiraswasta,22,Lainnya,0
CIF-016001,"Budi Pratama",10647402,0.49,0.2,7,59,PNS,26,Jakarta,0
CIF-016002,"Siti Nugroho",12999633,0.3,0.41,5,58,Buruh,38,Bandung,0
CIF-016003,"Agus Permana",11849232,0.17,0.32,11,28,Buruh,44,Jakarta,1
CIF-016004,"Dewi Hidayat",14890776,0.13,0.35,10,25,PNS,51,Surabaya,0
CIF-016005,"Eko Purnomo",9181305,0.11,0.54,4,22,Wiraswasta,47,Surabaya,0
CIF-016006,"Rini Susanto",7871142,0.15,0.47,11,41,Buruh,29,Jakarta,0
CIF-016007,"Bambang Saputra",6367577,0.02,0.45,17,52,PNS,57,Jakarta,0
CIF-016008,"Sri Suryono",9722866,0.21,0.19,13,48,PNS,57,Lainnya,0
CIF-016009,"Joko Nasution",11791239,0.21,0.1,8,58,Wiraswasta,38,Surabaya,0
CIF-016010,"Nur Setiawan",8135515,0.13,0.23,6,50,Wiraswasta,37,Bandung,0
CIF-016011,"Hendra Utami",5370794,0.22,0.21,8,16,PNS,58,Lainnya,1
CIF-016012,"Tri Santoso",5851604,0.42,0.39,9,22,Wiraswasta,53,Surabaya,0
CIF-016013,"Ahmad Lestari",8128075,0.23,0.53,6,34,Buruh,37,Surabaya,0
CIF-016014,"Ratna Firmansyah",5315681,0.08,0.55,5,45,PNS,39,Bandung,0
CIF-016015,"Wawan Wijaya",3236331,0.55,0.03,5,46,Lainnya,53,Surabaya,0
CIF-016016,"Yuni Siregar",5541641,0.34,0.53,6,54,Buruh,38,Surabaya,0
CIF-016017,"Rudi Gunawan",5640080,0.37,0.57,8,17,Wiraswasta,36,Jakarta,0
CIF-016018,"Endang Kusuma",3583436,0.21,0.36,9,28,PNS,53,Bandung,0
CIF-016019,"Dedi Wibowo",1343643,0.3,0.04,8,34,Buruh,23,Medan,1
CIF-016020,"Lestari Hartono",14071973,0.06,0.08,9,37,Lainnya,60,Jakarta,0
CIF-016021,"Surya Pratama",1611251,0.52,0.38,7,34,PNS,58,Lainnya,0
CIF-016022,"Mega Nugroho",4561947,0.41,0.15,11,45,PNS,62,Jakarta,0
CIF-016023,"Bayu Permana",14628537,0.48,0.23,7,35,Buruh,44,Surabaya,0
CIF-016024,"Dian Hidayat",3675863,0.28,0.06,14,30,Buruh,43,Bandung,1
CIF-016025,"Fajar Purnomo",5508728,0.18,0.52,13,39,PNS,57,Lainnya,0
CIF-016026,"Maya Susanto",12918188,0.52,0.25,6,53,Lainnya,24,Bandung,1
CIF-016027,"Reza Saputra",4546968,0.35,0.34,11,29,Wiraswasta,42,Jakarta,0
CIF-016028,"Fitri Suryono",5294267,0.56,0.36,10,49,PNS,40,Bandung,1
CIF-016029,"Aris Nasution",4256910,0.05,0.19,10,21,Buruh,58,Jakarta,0
CIF-016030,"Wulan Setiawan",6697874,0.11,0.24,3,25,Wiraswasta,22,Jakarta,0
CIF-016031,"Budi Utami",2599570,0.14,0.25,7,37,Wiraswasta,23,Bandung,0
CIF-016032,"Siti Santoso",7655751,0.3,0.23,6,55,PNS,48,Jakarta,0
CIF-016033,"Agus Lestari",5437169,0.14,0.21,9,38,PNS,29,Lainnya,0
CIF-016034,"Dewi Firmansyah",6729343,0.26,0.37,8,16,PNS,31,Bandung,0
CIF-016035,"Eko Wijaya",9513683,0.16,0.43,7,56,Buruh,32,Lainnya,0
CIF-016036,"Rini Siregar",7261504,0.17,0.58,8,35,Wiraswasta,52,Jakarta,0
CIF-016037,"Bambang Gunawan",8317557,0.07,0.47,15,29,PNS,63,Jakarta,1
CIF-016038,"Sri Kusuma",6636565,0.1,0.05,9,43,Lainnya,62,Jakarta,0
CIF-016039,"Joko Wibowo",14912719,0.54,0.5,6,34,PNS,30,Jakarta,0
CIF-016040,"Nur Hartono",2154871,0.44,0.12,5,51,Buruh,48,Jakarta,0
CIF-016041,"Hendra Pratama",9927887,0.17,0.45,2,36,Buruh,27,Jakarta,0
CIF-016042,"Tri Nugroho",11140067,0.16,0.46,6,34,Wiraswasta,51,Jakarta,0
CIF-016043,"Ahmad Permana",7297387,0.55,0.07,14,24,Lainnya,64,Surabaya,0
CIF-016044,"Ratna Hidayat",6295678,0.22,0.56,12,15,PNS,37,Jakarta,0
CIF-016045,"Wawan Purnomo",7405033,0.06,0.18,6,32,PNS,43,Bandung,0
CIF-016046,"Yuni Susanto",6980364,0.23,0.23,4,40,Buruh,56,Medan,0
CIF-016047,"Rudi Saputra",6938266,0.39,0.21,6,30,PNS,34,Lainnya,0
CIF-016048,"Endang Suryono",802428,0.03,0.16,5,16,PNS,30,Bandung,0
CIF-016049,"Dedi Nasution",9940737,0.28,0.52,6,20,Wiraswasta,45,Medan,0
CIF-016050,"Lestari Setiawan",8311649,0.1,0.3,6,46,Buruh,55,Surabaya,0
CIF-016051,"Surya Utami",6966076,0.19,0.53,7,55,PNS,49,Lainnya,0
CIF-016052,"Mega Santoso",5725532,0.04,0.05,5,24,PNS,25,Medan,0
CIF-016053,"Bayu Lestari",15136164,0.24,0.52,6,46,Wiraswasta,36,Bandung,0
CIF-016054,"Dian Firmansyah",3933632,0.41,0.26,6,45,Wiraswasta,23,Jakarta,1
CIF-016055,"Fajar Wijaya",8420451,0.59,0.53,5,27,Wiraswasta,24,Jakarta,1
CIF-016056,"Maya Siregar",6447253,0.46,0.29,8,30,Wiraswasta,53,Bandung,0
CIF-016057,"Reza Gunawan",8357026,0.57,0.59,9,15,PNS,25,Jakarta,0
CIF-016058,"Fitri Kusuma",4983423,0.18,0.19,4,34,Wiraswasta,22,Lainnya,1
CIF-016059,"Aris Wibowo",3204537,0.15,0.13,11,19,PNS,25,Lainnya,0
CIF-016060,"Wulan Hartono",11599378,0.54,0.24,8,56,Wiraswasta,64,Jakarta,0
CIF-016061,"Budi Pratama",1374547,0.25,0.46,9,57,Wiraswasta,63,Bandung,0
CIF-016062,"Siti Nugroho",7894123,0.4,0.45,2,18,PNS,62,Medan,0
CIF-016063,"Agus Permana",9237746,0.07,0.27,9,47,Wiraswasta,58,Lainnya,0
CIF-016064,"Dewi Hidayat",7621231,0.25,0.54,7,12,PNS,53,Bandung,0
CIF-016065,"Eko Purnomo",6801814,0.17,0.09,10,26,Wiraswasta,30,Lainnya,1
CIF-016066,"Rini Susanto",9315926,0.12,0.19,13,41,Buruh,61,Jakarta,0
CIF-016067,"Bambang Saputra",3037419,0.34,0.56,8,37,PNS,22,Lainnya,0
CIF-016068,"Sri Suryono",11388946,0.39,0.19,8,34,PNS,33,Bandung,0
CIF-016069,"Joko Nasution",7253396,0.22,0.49,6,22,Buruh,36,Jakarta,0
CIF-016070,"Nur Setiawan",4917225,0.31,0.21,12,19,PNS,50,Lainnya,0
CIF-016071,"Hendra Utami",13334796,0.13,0.14,14,57,Wiraswasta,39,Surabaya,0
CIF-016072,"Tri Santoso",10459823,0.02,0.33,7,44,Buruh,49,Jakarta,0
CIF-016073,"Ahmad Lestari",12844377,0.58,0.28,7,36,Wiraswasta,40,Surabaya,0
CIF-016074,"Ratna Firmansyah",10088891,0.43,0.15,9,48,PNS,42,Lainnya,1
CIF-016075,"Wawan Wijaya",7335648,0.52,0.44,2,20,PNS,22,Bandung,0
CIF-016076,"Yuni Siregar",3999148,0.07,0.07,13,38,Wiraswasta,47,Surabaya,0
CIF-016077,"Rudi Gunawan",4842105,0.5,0.14,12,45,PNS,61,Jakarta,0
CIF-016078,"Endang Kusuma",7107768,0.36,0.37,12,48,Buruh,31,Jakarta,0
CIF-016079,"Dedi Wibowo",7865895,0.19,0.58,10,31,Lainnya,33,Jakarta,0
CIF-016080,"Lestari Hartono",10388102,0.22,0.1,4,32,PNS,35,Bandung,0
CIF-016081,"Surya Pratama",12470359,0.08,0.54,3,48,Wiraswasta,47,Jakarta,0
CIF-016082,"Mega Nugroho",6375692,0.32,0.03,3,27,PNS,43,Jakarta,0
CIF-016083,"Bayu Permana",8045488,0.31,0.15,12,25,Wiraswasta,50,Jakarta,1
CIF-016084,"Dian Hidayat",14771522,0.51,0.2,5,42,Buruh,46,Jakarta,0
CIF-016085,"Fajar Purnomo",10448313,0.28,0.5,4,26,PNS,33,Surabaya,0
CIF-016086,"Maya Susanto",5279744,0.37,0.36,8,23,Buruh,47,Jakarta,1
CIF-016087,"Reza Saputra",10834429,0.26,0.13,6,41,Buruh,54,Surabaya,0
CIF-016088,"Fitri Suryono",5643335,0.43,0.45,5,32,PNS,47,Lainnya,1
CIF-016089,"Aris Nasution",3481929,0.42,0.31,12,57,Buruh,45,Medan,0
CIF-016090,"Wulan Setiawan",8898328,0.52,0.24,10,41,PNS,63,Bandung,0
CIF-016091,"Budi Utami",5338428,0.25,0.55,9,43,PNS,23,Lainnya,0
CIF-016092,"Siti Santoso",13954565,0.4,0.29,5,50,PNS,57,Medan,0
CIF-016093,"Agus Lestari",15994881,0.17,0.4,9,53,Buruh,62,Medan,0
CIF-016094,"Dewi Firmansyah",9058408,0.05,0.26,9,21,Buruh,42,Jakarta,0
CIF-016095,"Eko Wijaya",12794448,0.4,0.2,6,41,Buruh,60,Lainnya,0
CIF-016096,"Rini Siregar",1334293,0.31,0.28,8,13,Buruh,27,Jakarta,1
CIF-016097,"Bambang Gunawan",3314380,0.38,0.1,6,23,Buruh,46,Surabaya,0
CIF-016098,"Sri Kusuma",12819390,0.22,0.03,6,40,Wiraswasta,32,Jakarta,0
CIF-016099,"Joko Wibowo",3201009,0.24,0.36,7,37,PNS,35,Surabaya,0
CIF-016100,"Nur Hartono",1457517,0.13,0.44,6,52,Wiraswasta,50,Jakarta,0
CIF-016101,"Hendra Pratama",13756768,0.3,0.32,8,12,Wiraswasta,31,Jakarta,0
CIF-016102,"Tri Nugroho",8364173,0.27,0.23,5,17,Wiraswasta,45,Bandung,0
CIF-016103,"Ahmad Permana",4638048,0.23,0.08,13,21,Wiraswasta,23,Bandung,1
CIF-016104,"Ratna Hidayat",8579776,0.15,0.23,2,40,PNS,37,Jakarta,0
CIF-016105,"Wawan Purnomo",12567744,0.04,0.4,6,32,Wiraswasta,41,Medan,0
CIF-016106,"Yuni Susanto",10186882,0.27,0.3,6,27,Buruh,29,Lainnya,0
CIF-016107,"Rudi Saputra",9769156,0.23,0.24,8,16,Wiraswasta,26,Bandung,0
CIF-016108,"Endang Suryono",9012580,0.08,0.31,8,36,PNS,56,Jakarta,0
CIF-016109,"Dedi Nasution",8457493,0.46,0.12,9,25,Buruh,54,Jakarta,0
CIF-016110,"Lestari Setiawan",7579176,0.58,0.46,6,21,Buruh,35,Lainnya,0
CIF-016111,"Surya Utami",10257513,0.56,0.49,5,59,Buruh,54,Bandung,0
CIF-016112,"Mega Santoso",10132894,0.54,0.52,6,57,Wiraswasta,50,Jakarta,1
CIF-016113,"Bayu Lestari",7523530,0.39,0.58,2,21,Lainnya,43,Jakarta,0
CIF-016114,"Dian Firmansyah",11560553,0.52,0.46,0,49,PNS,28,Jakarta,0
CIF-016115,"Fajar Wijaya",11476756,0.05,0.4,5,23,Buruh,24,Jakarta,1
CIF-016116,"Maya Siregar",5459290,0.09,0.12,7,26,PNS,57,Jakarta,0
CIF-016117,"Reza Gunawan",4324308,0.25,0.13,9,12,Wiraswasta,35,Surabaya,0
CIF-016118,"Fitri Kusuma",8995536,0.35,0.27,11,53,Buruh,43,Jakarta,1
CIF-016119,"Aris Wibowo",8067152,0.19,0.37,7,30,Lainnya,55,Jakarta,0
CIF-016120,"Wulan Hartono",13460673,0.44,0.51,9,26,Buruh,48,Jakarta,0
CIF-016121,"Budi Pratama",6738670,0.3,0.19,7,41,Wiraswasta,45,Bandung,0
CIF-016122,"Siti Nugroho",10639488,0.18,0.33,12,26,Wiraswasta,27,Lainnya,1
CIF-016123,"Agus Permana",4631206,0.5,0.34,7,28,PNS,25,Jakarta,1
CIF-016124,"Dewi Hidayat",500000,0.19,0.06,5,24,PNS,47,Jakarta,0
CIF-016125,"Eko Purnomo",6565376,0.06,0.24,8,14,Wiraswasta,49,Bandung,0
CIF-016126,"Rini Susanto",3318598,0.22,0.3,6,34,Wiraswasta,28,Jakarta,0
CIF-016127,"Bambang Saputra",14836702,0.35,0.4,4,19,Wiraswasta,24,Jakarta,0
CIF-016128,"Sri Suryono",5370996,0.42,0.5,6,48,PNS,64,Bandung,0
CIF-016129,"Joko Nasution",5282350,0.23,0.03,7,41,Wiraswasta,31,Surabaya,0
CIF-016130,"Nur Setiawan",4185529,0.27,0.17,4,43,Wiraswasta,51,Medan,0
CIF-016131,"Hendra Utami",8659118,0.48,0.45,8,37,PNS,44,Jakarta,0
CIF-016132,"Tri Santoso",500000,0.24,0.37,7,44,PNS,45,Bandung,1
CIF-016133,"Ahmad Lestari",12861623,0.12,0.26,10,57,PNS,23,Surabaya,0
CIF-016134,"Ratna Firmansyah",2817092,0.22,0.47,11,54,Lainnya,41,Lainnya,1
CIF-016135,"Wawan Wijaya",9282635,0.21,0.03,8,44,Wiraswasta,41,Lainnya,0
CIF-016136,"Yuni Siregar",6938360,0.31,0.09,9,39,Lainnya,36,Surabaya,1
CIF-016137,"Rudi Gunawan",500000,0.58,0.29,12,24,PNS,51,Surabaya,0
CIF-016138,"Endang Kusuma",18738827,0.48,0.44,6,44,Buruh,29,Bandung,0
CIF-016139,"Dedi Wibowo",9483196,0.21,0.05,4,27,Wiraswasta,35,Medan,0
CIF-016140,"Lestari Hartono",12190363,0.11,0.05,8,18,Wiraswasta,43,Medan,1
CIF-016141,"Surya Pratama",12438517,0.12,0.12,7,40,Wiraswasta,58,Jakarta,0
CIF-016142,"Mega Nugroho",5313601,0.21,0.12,6,52,Wiraswasta,28,Lainnya,0
CIF-016143,"Bayu Permana",6524740,0.4,0.13,11,21,Wiraswasta,50,Bandung,0
CIF-016144,"Dian Hidayat",12675692,0.23,0.56,5,56,Buruh,45,Jakarta,0
CIF-016145,"Fajar Purnomo",500000,0.54,0.13,9,37,Wiraswasta,25,Surabaya,0
CIF-016146,"Maya Susanto",4800737,0.53,0.22,12,33,Buruh,31,Medan,1
CIF-016147,"Reza Saputra",4501952,0.36,0.04,11,44,Buruh,34,Bandung,1
CIF-016148,"Fitri Suryono",10069422,0.55,0.04,7,17,Buruh,53,Jakarta,0
CIF-016149,"Aris Nasution",9795890,0.42,0.5,8,48,PNS,45,Jakarta,0
CIF-016150,"Wulan Setiawan",11990003,0.27,0.29,9,42,Wiraswasta,49,Surabaya,0
CIF-016151,"Budi Utami",9364066,0.23,0.47,8,49,Lainnya,24,Jakarta,0
CIF-016152,"Siti Santoso",11909285,0.53,0.11,10,30,Lainnya,64,Surabaya,0
CIF-016153,"Agus Lestari",4656485,0.33,0.59,7,49,PNS,37,Surabaya,0
CIF-016154,"Dewi Firmansyah",4996581,0.27,0.23,10,43,Buruh,42,Jakarta,1
CIF-016155,"Eko Wijaya",9358994,0.36,0.53,10,57,PNS,55,Medan,0
CIF-016156,"Rini Siregar",500000,0.05,0.22,7,16,PNS,48,Surabaya,0
CIF-016157,"Bambang Gunawan",500000,0.37,0.5,13,28,Wiraswasta,24,Bandung,0
CIF-016158,"Sri Kusuma",1093331,0.48,0.38,11,13,PNS,29,Lainnya,1
CIF-016159,"Joko Wibowo",19094344,0.33,0.08,4,28,Wiraswasta,44,Bandung,0
CIF-016160,"Nur Hartono",2022520,0.31,0.41,9,19,Buruh,47,Jakarta,0
CIF-016161,"Hendra Pratama",7097576,0.12,0.36,8,39,PNS,61,Jakarta,0
CIF-016162,"Tri Nugroho",9511688,0.38,0.02,8,16,Wiraswasta,47,Medan,0
CIF-016163,"Ahmad Permana",7899898,0.48,0.14,8,51,PNS,43,Surabaya,0
CIF-016164,"Ratna Hidayat",8422080,0.51,0.09,7,13,PNS,57,Surabaya,0
CIF-016165,"Wawan Purnomo",7168636,0.09,0.06,9,58,Wiraswasta,25,Surabaya,1
CIF-016166,"Yuni Susanto",12937967,0.54,0.53,8,19,PNS,54,Bandung,0
CIF-016167,"Rudi Saputra",18412811,0.38,0.53,8,14,PNS,62,Medan,0
CIF-016168,"Endang Suryono",500000,0.13,0.34,12,54,PNS,52,Surabaya,0
CIF-016169,"Dedi Nasution",8426813,0.41,0.42,6,50,Wiraswasta,58,Lainnya,0
CIF-016170,"Lestari Setiawan",19442711,0.42,0.22,6,58,PNS,45,Jakarta,0
CIF-016171,"Surya Utami",1265241,0.58,0.27,5,49,Buruh,43,Jakarta,0
CIF-016172,"Mega Santoso",6101274,0.15,0.45,6,28,Buruh,41,Jakarta,0
CIF-016173,"Bayu Lestari",3697867,0.06,0.08,2,52,Buruh,38,Surabaya,0
CIF-016174,"Dian Firmansyah",10076619,0.36,0.5,9,44,PNS,46,Bandung,0
CIF-016175,"Fajar Wijaya",4365051,0.28,0.32,6,39,Wiraswasta,45,Medan,0
CIF-016176,"Maya Siregar",15229922,0.15,0.08,6,19,PNS,61,Jakarta,0
CIF-016177,"Reza Gunawan",9590626,0.47,0.56,6,46,Wiraswasta,55,Surabaya,0
CIF-016178,"Fitri Kusuma",6178230,0.3,0.43,7,29,PNS,61,Jakarta,0
CIF-016179,"Aris Wibowo",5124695,0.33,0.06,7,33,Wiraswasta,36,Bandung,0
CIF-016180,"Wulan Hartono",21183021,0.33,0.43,11,59,PNS,64,Bandung,1
CIF-016181,"Budi Pratama",13347049,0.22,0.18,8,43,Lainnya,34,Jakarta,1
CIF-016182,"Siti Nugroho",9140606,0.24,0.27,4,41,Wiraswasta,26,Medan,0
CIF-016183,"Agus Permana",634845,0.53,0.15,12,27,Buruh,48,Jakarta,1
CIF-016184,"Dewi Hidayat",6929060,0.12,0.39,8,45,PNS,55,Surabaya,0
CIF-016185,"Eko Purnomo",10913132,0.18,0.41,9,21,Buruh,61,Jakarta,0
CIF-016186,"Rini Susanto",7807935,0.59,0.58,12,46,Buruh,54,Bandung,0
CIF-016187,"Bambang Saputra",9749691,0.58,0.14,7,32,Buruh,28,Lainnya,0
CIF-016188,"Sri Suryono",4943698,0.46,0.03,16,25,Buruh,47,Medan,0
CIF-016189,"Joko Nasution",12801847,0.23,0.16,6,46,Wiraswasta,39,Lainnya,0
CIF-016190,"Nur Setiawan",12425754,0.2,0.24,7,53,PNS,35,Lainnya,0
